case,date,season,age,overall,hasTourCard,Long Potting,Break Building,Cue Ball Control,Safety Play,Consistency,Composure,Focus,Resilience,Professionalism,Big Match Nerve,Stamina,Balance,Shoulder Health,Hand Steadiness,Recovery Rate
age28-104729,2046-06-30,2046/47,48,82,False,76.57,81.49,82.6,81.82,77.6,90.67,92.77,87.53,91.54,78.56,57.61,62.65,61.7,65.26,57.04
age28-104729,2047-06-30,2047/48,49,80,False,74.69,79.36,80.41,80.64,76.54,90.41,92.49,87.44,91.54,78.48,54.95,60.6,58.64,63.04,54.43
age28-104729,2048-06-30,2048/49,50,79,False,72.67,77.08,78.06,79.34,75.37,90.01,92.08,87.29,91.54,78.36,52.21,58.44,55.53,60.7,51.74
age28-104729,2049-06-30,2049/50,51,78,False,70.5,74.65,75.57,77.93,74.09,89.46,91.5,87.08,91.54,78.19,49.42,56.16,52.37,58.25,49.0
age28-104729,2050-06-30,2050/51,52,75,False,68.21,72.07,72.93,76.38,72.7,88.72,90.72,86.8,91.54,77.97,46.6,53.79,49.2,55.7,46.23
age28-104729,2051-06-30,2051/52,53,74,False,65.78,69.37,70.16,74.71,71.18,87.76,89.72,86.43,91.54,77.67,43.77,51.35,46.05,53.08,43.44
age28-104729,2052-06-30,2052/53,54,72,False,63.24,66.54,67.27,72.91,69.55,86.56,88.46,85.97,91.54,77.29,40.96,48.83,42.94,50.39,40.67
age28-104729,2053-06-30,2053/54,55,71,False,61.13,64.15,64.97,71.74,68.25,85.52,87.32,85.79,91.73,77.17,38.56,46.48,40.06,47.86,38.19
age28-104729,2054-06-30,2054/55,56,68,False,58.38,61.12,61.86,69.65,66.37,83.72,85.45,85.06,91.73,76.59,35.83,43.9,37.11,45.12,35.51
age28-104729,2055-06-30,2055/56,57,67,False,56.0,58.48,59.24,68.05,64.73,82.17,83.81,84.59,91.87,76.21,33.43,41.43,34.34,42.52,33.05
age28-104729,2056-06-30,2056/57,58,65,False,53.48,55.72,56.47,66.26,62.93,80.52,82.05,84.06,92.03,75.78,31.04,38.92,31.64,39.88,30.62
age28-104729,2057-06-30,2057/58,59,63,False,50.76,52.75,53.52,64.25,60.9,78.66,80.08,83.39,92.17,75.23,28.67,36.38,29.02,37.21,28.24
age28-104729,2058-06-30,2058/59,60,61,False,47.98,49.72,50.49,62.03,58.74,76.65,78.01,82.66,92.32,74.6,26.38,33.84,26.51,34.56,25.92
age28-104729,2059-06-30,2059/60,61,59,False,45.14,46.65,47.38,59.59,56.4,74.37,75.66,81.76,92.46,73.83,24.17,31.33,24.1,31.93,23.7
age28-104729,2060-06-30,2060/61,62,56,False,42.3,43.61,44.3,57.05,53.95,71.92,73.14,80.76,92.6,72.96,22.05,28.88,21.85,29.4,21.58
age28-104729,2061-06-30,2061/62,63,54,False,39.47,40.61,41.3,54.5,51.41,69.37,70.49,79.68,92.75,72.0,20.1,26.55,19.78,27.0,19.63
age28-104729,2062-06-30,2062/63,64,52,False,36.72,37.68,38.34,51.75,48.81,66.62,67.67,78.44,92.89,70.89,18.3,24.36,17.89,24.73,17.83
age28-104729,2063-06-30,2063/64,65,50,False,34.06,34.87,35.49,48.96,46.18,63.74,64.71,77.02,93.02,69.65,16.65,22.29,16.16,22.6,16.18
age28-130363,2026-05-11,2026/27,28,72,True,66,77,76,59,65,70,74,67,79,65,60,67,75,70,64
age28-130363,2027-06-30,2027/28,29,77,True,72.11,83.25,83.47,67.66,70.0,77.31,81.51,73.42,83.74,68.92,63.23,68.62,76.21,72.05,66.02
age28-130363,2028-06-30,2028/29,30,80,False,76.02,86.16,86.99,72.69,73.27,81.62,85.39,77.29,86.18,71.21,65.99,70.0,77.25,73.37,67.75
age28-130363,2029-06-30,2029/30,31,82,True,78.27,87.7,88.72,75.71,75.1,83.73,87.16,79.4,87.29,72.51,67.37,70.69,77.77,74.13,68.61
age28-130363,2030-06-30,2030/31,32,84,True,80.24,88.97,90.22,79.09,76.84,85.66,88.71,81.5,88.37,73.83,68.76,71.38,78.29,74.82,69.48
age28-130363,2031-06-30,2031/32,33,85,False,81.77,89.85,91.23,81.52,78.27,87.23,90.0,83.33,89.26,75.06,69.76,71.88,78.66,75.37,70.1
age28-130363,2032-06-30,2032/33,34,86,True,83.42,90.76,92.11,83.3,79.74,88.31,90.93,84.57,89.89,76.02,71.02,72.51,79.13,76.0,70.89
age28-130363,2033-06-30,2033/34,35,87,True,84.88,91.6,92.94,85.12,81.16,89.39,91.83,85.84,90.58,77.07,72.08,73.04,79.53,76.61,71.55
age28-130363,2034-06-30,2034/35,36,88,False,85.9,92.22,93.58,86.65,82.27,90.33,92.58,86.95,91.17,78.05,72.96,73.48,79.86,77.09,72.1
age28-130363,2035-06-30,2035/36,37,89,True,86.31,92.46,93.83,87.26,82.71,90.72,92.88,87.41,91.39,78.49,73.36,73.68,80.01,77.3,72.35
age28-130363,2036-06-30,2036/37,38,89,True,86.31,92.46,93.83,87.26,82.71,90.72,92.88,87.41,91.39,78.49,73.36,73.68,80.01,77.3,72.35
age28-130363,2037-06-30,2037/38,39,89,False,86.31,92.46,93.83,87.26,82.71,90.72,92.88,87.41,91.39,78.49,73.36,73.68,80.01,77.3,72.35
age28-130363,2038-06-30,2038/39,40,89,True,86.31,92.46,93.83,87.26,82.71,90.72,92.88,87.41,91.39,78.49,73.36,73.68,80.01,77.3,72.35
age28-130363,2039-06-30,2039/40,41,88,True,85.56,91.6,92.94,86.83,82.33,90.72,92.88,87.41,91.39,78.49,72.0,72.79,78.4,76.32,71.03
age28-130363,2040-06-30,2040/41,42,87,False,84.64,90.54,91.85,86.31,81.86,90.72,92.88,87.41,91.39,78.49,70.37,71.71,76.46,75.13,69.44
age28-130363,2041-06-30,2041/42,43,86,True,83.55,89.29,90.56,85.69,81.3,90.72,92.88,87.41,91.39,78.49,68.48,70.43,74.23,73.73,67.6
age28-130363,2042-06-30,2042/43,44,85,True,82.27,87.83,89.07,84.95,80.64,90.72,92.88,87.41,91.39,78.49,66.34,68.96,71.72,72.11,65.52
age28-130363,2043-06-30,2043/44,45,85,False,80.82,86.17,87.36,84.1,79.87,90.72,92.88,87.41,91.39,78.49,63.97,67.3,68.95,70.3,63.21
age28-130363,2044-06-30,2044/45,46,83,False,79.17,84.3,85.44,83.12,78.98,90.72,92.88,87.41,91.39,78.49,61.4,65.44,65.96,68.27,60.69
age28-130363,2045-06-30,2045/46,47,82,False,77.35,82.24,83.32,82.02,77.99,90.64,92.8,87.38,91.39,78.46,58.67,63.43,62.8,66.08,58.02
age28-130363,2046-06-30,2046/47,48,81,False,75.37,79.99,81.01,80.79,76.88,90.46,92.61,87.31,91.39,78.41,55.81,61.25,59.53,63.72,55.22
age28-130363,2047-06-30,2047/48,49,79,False,73.21,77.56,78.52,79.42,75.64,90.14,92.28,87.19,91.39,78.32,52.85,58.94,56.16,61.21,52.33
age28-130363,2048-06-30,2048/49,50,78,False,70.88,74.96,75.85,77.92,74.28,89.67,91.79,87.02,91.39,78.17,49.82,56.49,52.74,58.57,49.36
age28-130363,2049-06-30,2049/50,51,76,False,68.4,72.18,73.01,76.27,72.78,89.01,91.1,86.77,91.39,77.97,46.76,53.93,49.31,55.82,46.35
age28-130363,2050-06-30,2050/51,52,74,False,65.77,69.25,70.01,74.47,71.14,88.12,90.16,86.43,91.39,77.7,43.68,51.27,45.89,52.97,43.33
age28-130363,2051-06-30,2051/52,53,72,False,63.0,66.18,66.87,72.52,69.36,86.96,88.95,85.98,91.39,77.34,40.63,48.54,42.52,50.05,40.33
age28-130363,2052-06-30,2052/53,54,71,False,60.66,63.61,64.34,71.27,67.89,85.96,87.81,85.85,91.6,77.27,37.92,45.92,39.37,47.3,37.57
age28-130363,2053-06-30,2053/54,55,68,False,58.28,60.98,61.79,69.95,66.36,84.67,86.4,85.58,91.81,77.09,35.4,43.35,36.39,44.57,34.96
age28-130363,2054-06-30,2054/55,56,66,False,55.64,58.03,58.85,68.08,64.54,82.92,84.54,85.05,91.97,76.67,32.82,40.72,33.49,41.78,32.35
age28-130363,2055-06-30,2055/56,57,64,False,52.87,54.98,55.78,65.99,62.53,80.94,82.46,84.37,92.1,76.12,30.29,38.06,30.67,38.98,29.8
age28-130363,2056-06-30,2056/57,58,63,False,49.96,51.84,52.61,63.76,60.33,78.83,80.24,83.61,92.25,75.5,27.79,35.37,27.95,36.17,27.29
age28-130363,2057-06-30,2057/58,59,60,False,46.89,48.52,49.29,61.3,57.9,76.49,77.8,82.71,92.4,74.75,25.35,32.67,25.32,33.35,24.86
age28-130363,2058-06-30,2058/59,60,58,False,43.73,45.11,45.84,58.49,55.26,73.83,75.07,81.63,92.54,73.83,22.99,29.99,22.82,30.55,22.51
age28-130363,2059-06-30,2059/60,61,55,False,40.52,41.67,42.35,55.46,52.43,70.86,72.03,80.36,92.67,72.72,20.73,27.34,20.44,27.8,20.26
age28-130363,2060-06-30,2060/61,62,52,False,37.33,38.31,38.94,52.36,49.47,67.71,68.78,78.94,92.82,71.48,18.6,24.79,18.23,25.18,18.15
age28-130363,2061-06-30,2061/62,63,50,False,34.2,35.01,35.61,49.18,46.4,64.39,65.34,77.34,92.96,70.07,16.64,22.38,16.21,22.7,16.21
age28-130363,2062-06-30,2062/63,64,48,False,31.18,31.85,32.42,45.9,43.3,60.88,61.74,75.51,93.1,68.47,14.87,20.14,14.39,20.39,14.45
age28-130363,2063-06-30,2063/64,65,45,False,28.28,28.82,29.33,42.49,40.14,57.14,57.91,73.36,93.22,66.61,13.24,18.03,12.73,18.23,12.84
age29-104729,2026-05-11,2026/27,29,72,True,66,77,76,59,65,70,74,67,79,65,60,67,75,70,64
age29-104729,2027-06-30,2027/28,30,77,True,72.13,83.23,83.44,67.52,70.04,77.49,81.71,73.63,83.82,69.01,63.18,68.59,76.19,72.06,65.99
age29-104729,2028-06-30,2028/29,31,80,False,75.62,85.9,86.84,72.56,73.08,81.67,85.42,77.35,86.18,71.2,65.83,69.92,77.19,73.26,67.65
age29-104729,2029-06-30,2029/30,32,82,True,78.18,87.7,88.7,75.7,75.07,83.95,87.35,79.68,87.35,72.66,67.25,70.63,77.72,74.11,68.53
age29-104729,2030-06-30,2030/31,33,84,True,80.31,89.06,90.29,79.27,76.91,86.0,88.99,81.93,88.5,74.09,68.67,71.34,78.25,74.85,69.42
age29-104729,2031-06-30,2031/32,34,85,True,81.95,90.0,91.31,81.62,78.4,87.48,90.22,83.64,89.35,75.28,69.73,71.86,78.65,75.44,70.08
age29-104729,2032-06-30,2032/33,35,86,True,83.39,90.81,92.18,83.48,79.81,88.58,91.16,84.91,90.02,76.25,70.99,72.5,79.12,76.01,70.87
age29-104729,2033-06-30,2033/34,36,87,False,84.73,91.59,92.96,85.26,81.14,89.61,92.0,86.11,90.67,77.27,71.97,72.98,79.49,76.57,71.48
age29-104729,2034-06-30,2034/35,37,88,False,85.88,92.27,93.69,87.08,82.37,90.62,92.79,87.29,91.29,78.37,73.03,73.51,79.88,77.11,72.14
age29-104729,2035-06-30,2035/36,38,89,False,86.23,92.45,93.84,87.32,82.69,90.8,92.96,87.51,91.4,78.59,73.33,73.67,80.0,77.28,72.33
age29-104729,2036-06-30,2036/37,39,89,True,86.23,92.45,93.84,87.32,82.69,90.8,92.96,87.51,91.4,78.59,73.33,73.67,80.0,77.28,72.33
age29-104729,2037-06-30,2037/38,40,89,True,86.23,92.45,93.84,87.32,82.69,90.8,92.96,87.51,91.4,78.59,73.33,73.67,80.0,77.28,72.33
age29-104729,2038-06-30,2038/39,41,88,False,85.57,91.69,93.06,86.95,82.35,90.8,92.96,87.51,91.4,78.59,72.14,72.88,78.58,76.41,71.17
age29-104729,2039-06-30,2039/40,42,87,False,84.76,90.76,92.1,86.49,81.94,90.8,92.96,87.51,91.4,78.59,70.7,71.93,76.88,75.37,69.77
age29-104729,2040-06-30,2040/41,43,86,False,83.8,89.66,90.97,85.94,81.45,90.8,92.96,87.51,91.4,78.59,69.03,70.81,74.9,74.13,68.15
age29-104729,2041-06-30,2041/42,44,86,True,82.68,88.38,89.66,85.3,80.87,90.8,92.96,87.51,91.4,78.59,67.14,69.51,72.67,72.71,66.3
age29-104729,2042-06-30,2042/43,45,85,True,81.41,86.93,88.16,84.55,80.2,90.8,92.96,87.51,91.4,78.59,65.04,68.05,70.21,71.11,64.25
age29-104729,2043-06-30,2043/44,46,84,False,79.97,85.29,86.47,83.7,79.43,90.8,92.96,87.51,91.4,78.59,62.75,66.42,67.54,69.33,62.02
age29-104729,2044-06-30,2044/45,47,83,False,78.38,83.48,84.62,82.74,78.57,90.74,92.88,87.49,91.4,78.57,60.3,64.64,64.71,67.39,59.63
age29-104729,2045-06-30,2045/46,48,82,True,76.65,81.52,82.59,81.68,77.61,90.58,92.72,87.43,91.4,78.52,57.73,62.72,61.75,65.31,57.12
age29-104729,2046-06-30,2046/47,49,80,True,74.77,79.39,80.41,80.5,76.55,90.32,92.45,87.33,91.4,78.44,55.06,60.67,58.7,63.09,54.51
age29-104729,2047-06-30,2047/48,50,79,False,72.74,77.1,78.06,79.21,75.38,89.92,92.03,87.18,91.4,78.32,52.32,58.5,55.58,60.74,51.81
age29-104729,2048-06-30,2048/49,51,77,False,70.57,74.67,75.57,77.8,74.1,89.37,91.46,86.98,91.4,78.16,49.52,56.23,52.41,58.29,49.07
age29-104729,2049-06-30,2049/50,52,75,False,68.28,72.09,72.93,76.26,72.71,88.64,90.68,86.7,91.4,77.93,46.69,53.86,49.24,55.74,46.29
age29-104729,2050-06-30,2050/51,53,74,False,65.85,69.39,70.17,74.6,71.19,87.68,89.68,86.33,91.4,77.64,43.85,51.4,46.09,53.11,43.5
age29-104729,2051-06-30,2051/52,54,72,False,63.31,66.56,67.28,72.8,69.56,86.48,88.43,85.86,91.4,77.26,41.03,48.88,42.97,50.42,40.72
age29-104729,2052-06-30,2052/53,55,70,False,61.18,64.2,64.95,71.63,68.24,85.46,87.29,85.71,91.59,77.16,38.55,46.49,40.06,47.89,38.18
age29-104729,2053-06-30,2053/54,56,68,False,58.42,61.16,61.84,69.55,66.35,83.67,85.42,84.99,91.59,76.58,35.81,43.9,37.11,45.15,35.5
age29-104729,2054-06-30,2054/55,57,67,False,56.02,58.5,59.23,68.0,64.72,82.19,83.83,84.57,91.76,76.24,33.41,41.43,34.34,42.53,33.05
age29-104729,2055-06-30,2055/56,58,65,False,53.51,55.73,56.47,66.23,62.92,80.5,82.04,84.02,91.91,75.8,31.05,38.93,31.65,39.9,30.63
age29-104729,2056-06-30,2056/57,59,63,False,50.87,52.86,53.6,64.28,60.95,78.69,80.12,83.38,92.06,75.27,28.7,36.41,29.04,37.25,28.26
age29-104729,2057-06-30,2057/58,60,61,False,48.07,49.83,50.58,62.13,58.78,76.66,78.01,82.63,92.21,74.63,26.4,33.87,26.52,34.6,25.95
age29-104729,2058-06-30,2058/59,61,59,False,45.19,46.71,47.46,59.7,56.43,74.42,75.7,81.76,92.36,73.88,24.17,31.34,24.11,31.96,23.7
age29-104729,2059-06-30,2059/60,62,56,False,42.33,43.64,44.35,57.11,53.98,71.94,73.16,80.74,92.5,72.99,22.08,28.91,21.87,29.43,21.61
age29-104729,2060-06-30,2060/61,63,55,False,39.55,40.69,41.36,54.52,51.46,69.37,70.5,79.64,92.65,72.02,20.13,26.59,19.8,27.04,19.66
age29-104729,2061-06-30,2061/62,64,52,False,36.78,37.77,38.44,51.9,48.87,66.69,67.72,78.45,92.8,70.95,18.32,24.39,17.91,24.76,17.85
age29-104729,2062-06-30,2062/63,65,50,False,34.07,34.91,35.55,49.09,46.2,63.79,64.74,77.03,92.93,69.69,16.66,22.31,16.17,22.62,16.19
age29-130363,2026-05-11,2026/27,29,72,True,66,77,76,59,65,70,74,67,79,65,60,67,75,70,64
age29-130363,2027-06-30,2027/28,30,77,True,72.11,83.25,83.47,67.66,70.0,77.31,81.51,73.42,83.74,68.92,63.23,68.62,76.21,72.05,66.02
age29-130363,2028-06-30,2028/29,31,80,False,76.02,86.16,86.99,72.69,73.27,81.62,85.39,77.29,86.18,71.21,65.99,70.0,77.25,73.37,67.75
age29-130363,2029-06-30,2029/30,32,82,True,78.43,87.85,88.8,75.89,75.18,83.85,87.25,79.54,87.31,72.63,67.4,70.7,77.78,74.18,68.63
age29-130363,2030-06-30,2030/31,33,84,True,80.33,89.03,90.22,79.07,76.85,85.73,88.76,81.59,88.35,73.92,68.77,71.38,78.29,74.84,69.48
age29-130363,2031-06-30,2031/32,34,85,False,81.91,89.92,91.2,81.3,78.29,87.23,90.03,83.35,89.22,75.1,69.78,71.89,78.67,75.41,70.11
age29-130363,2032-06-30,2032/33,35,86,True,83.51,90.81,92.1,83.15,79.76,88.31,90.96,84.6,89.86,76.06,71.09,72.55,79.16,76.03,70.93
age29-130363,2033-06-30,2033/34,36,87,True,84.82,91.56,92.84,84.79,81.04,89.28,91.76,85.73,90.48,76.99,72.05,73.02,79.52,76.58,71.53
age29-130363,2034-06-30,2034/35,37,88,False,85.84,92.18,93.49,86.35,82.16,90.24,92.52,86.86,91.07,77.98,72.95,73.48,79.86,77.06,72.09
age29-130363,2035-06-30,2035/36,38,89,True,86.44,92.5,93.81,87.01,82.76,90.66,92.88,87.36,91.32,78.46,73.56,73.78,80.09,77.35,72.48
age29-130363,2036-06-30,2036/37,39,89,True,86.44,92.5,93.81,87.01,82.76,90.66,92.88,87.36,91.32,78.46,73.56,73.78,80.09,77.35,72.48
age29-130363,2037-06-30,2037/38,40,89,True,86.44,92.5,93.81,87.01,82.76,90.66,92.88,87.36,91.32,78.46,73.56,73.78,80.09,77.35,72.48
age29-130363,2038-06-30,2038/39,41,88,True,85.69,91.64,92.92,86.59,82.38,90.66,92.88,87.36,91.32,78.46,72.2,72.89,78.47,76.37,71.15
age29-130363,2039-06-30,2039/40,42,87,False,84.77,90.58,91.84,86.07,81.91,90.66,92.88,87.36,91.32,78.46,70.56,71.81,76.54,75.18,69.56
age29-130363,2040-06-30,2040/41,43,86,True,83.67,89.33,90.55,85.45,81.35,90.66,92.88,87.36,91.32,78.46,68.66,70.53,74.3,73.78,67.72
age29-130363,2041-06-30,2041/42,44,85,True,82.39,87.88,89.05,84.72,80.68,90.66,92.88,87.36,91.32,78.46,66.52,69.05,71.79,72.17,65.63
age29-130363,2042-06-30,2042/43,45,85,False,80.94,86.22,87.35,83.87,79.92,90.66,92.88,87.36,91.32,78.46,64.14,67.39,69.02,70.35,63.32
age29-130363,2043-06-30,2043/44,46,83,False,79.29,84.35,85.43,82.89,79.03,90.66,92.88,87.36,91.32,78.46,61.55,65.53,66.03,68.33,60.8
age29-130363,2044-06-30,2044/45,47,82,False,77.47,82.29,83.32,81.8,78.04,90.58,92.79,87.33,91.32,78.44,58.81,63.51,62.87,66.13,58.12
age29-130363,2045-06-30,2045/46,48,81,False,75.48,80.04,81.01,80.58,76.93,90.4,92.6,87.26,91.32,78.38,55.94,61.34,59.59,63.77,55.32
age29-130363,2046-06-30,2046/47,49,79,False,73.31,77.61,78.52,79.22,75.69,90.09,92.28,87.14,91.32,78.29,52.97,59.02,56.22,61.26,52.41
age29-130363,2047-06-30,2047/48,50,78,False,70.99,75.0,75.85,77.73,74.33,89.62,91.79,86.97,91.32,78.15,49.93,56.57,52.8,58.62,49.44
age29-130363,2048-06-30,2048/49,51,76,False,68.5,72.23,73.02,76.09,72.83,88.96,91.09,86.72,91.32,77.95,46.86,54.0,49.36,55.87,46.43
age29-130363,2049-06-30,2049/50,52,74,False,65.87,69.3,70.02,74.3,71.19,88.07,90.16,86.38,91.32,77.67,43.78,51.34,45.94,53.02,43.4
age29-130363,2050-06-30,2050/51,53,72,False,63.09,66.22,66.89,72.36,69.41,86.91,88.95,85.94,91.32,77.31,40.71,48.6,42.57,50.1,40.39
age29-130363,2051-06-30,2051/52,54,71,False,60.87,63.71,64.45,71.13,68.04,85.93,87.85,85.81,91.53,77.25,38.17,46.07,39.48,47.39,37.73
age29-130363,2052-06-30,2052/53,55,69,False,58.58,61.18,61.91,69.73,66.54,84.64,86.45,85.55,91.74,77.08,35.61,43.5,36.49,44.68,35.11
age29-130363,2053-06-30,2053/54,56,66,False,55.89,58.24,59.0,67.96,64.71,82.88,84.56,85.0,91.89,76.65,33.0,40.86,33.58,41.89,32.49
age29-130363,2054-06-30,2054/55,57,65,False,53.08,55.15,55.91,65.91,62.69,80.96,82.53,84.36,92.04,76.13,30.44,38.18,30.76,39.08,29.92
age29-130363,2055-06-30,2055/56,58,63,False,50.16,51.96,52.7,63.62,60.47,78.8,80.27,83.57,92.18,75.48,27.94,35.49,28.04,36.26,27.41
age29-130363,2056-06-30,2056/57,59,60,False,47.12,48.69,49.4,61.15,58.06,76.45,77.83,82.66,92.33,74.72,25.48,32.78,25.41,33.45,24.96
age29-130363,2057-06-30,2057/58,60,58,False,43.91,45.26,45.97,58.45,55.41,73.82,75.11,81.59,92.47,73.81,23.1,30.09,22.89,30.64,22.6
age29-130363,2058-06-30,2058/59,61,55,False,40.65,41.78,42.46,55.46,52.56,70.89,72.09,80.35,92.61,72.73,20.81,27.42,20.5,27.88,20.33
age29-130363,2059-06-30,2059/60,62,52,False,37.44,38.37,38.99,52.27,49.57,67.68,68.79,78.88,92.74,71.45,18.69,24.87,18.29,25.24,18.22
age29-130363,2060-06-30,2060/61,63,50,False,34.34,35.13,35.7,49.11,46.53,64.35,65.36,77.27,92.88,70.04,16.73,22.46,16.27,22.77,16.28
age29-130363,2061-06-30,2061/62,64,48,False,31.29,31.95,32.49,45.88,43.4,60.86,61.75,75.44,93.02,68.44,14.92,20.2,14.43,20.45,14.5
age29-130363,2062-06-30,2062/63,65,45,False,28.37,28.9,29.41,42.53,40.23,57.17,57.96,73.33,93.15,66.62,13.28,18.08,12.76,18.28,12.87
age31-104729,2026-05-11,2026/27,31,72,True,65,76,75,58,64,71,75,68,80,66,59,66,74,69,63
age31-104729,2027-06-30,2027/28,32,77,True,71.1,82.33,82.65,66.8,69.04,78.61,82.68,74.72,84.67,70.07,62.19,67.6,75.2,71.06,65.0
age31-104729,2028-06-30,2028/29,33,80,False,75.0,85.36,86.37,71.74,72.34,82.64,86.24,78.42,86.9,72.26,65.13,69.07,76.3,72.38,66.83
age31-104729,2029-06-30,2029/30,34,82,True,77.59,87.21,88.26,74.68,74.34,84.82,88.1,80.78,88.02,73.74,66.53,69.76,76.82,73.24,67.7
age31-104729,2030-06-30,2030/31,35,84,True,79.52,88.54,89.85,78.27,76.07,86.68,89.56,82.81,89.06,75.11,67.88,70.44,77.33,73.92,68.55
age31-104729,2031-06-30,2031/32,36,85,True,80.95,89.35,90.73,80.2,77.3,87.87,90.56,84.2,89.74,76.12,68.71,70.85,77.64,74.41,69.07
age31-104729,2032-06-30,2032/33,37,86,True,82.3,90.13,91.55,82.02,78.52,88.84,91.37,85.31,90.31,77.0,69.78,71.39,78.04,74.91,69.74
age31-104729,2033-06-30,2033/34,38,87,True,83.72,90.96,92.38,83.93,79.87,89.86,92.19,86.5,90.95,78.02,70.75,71.87,78.4,75.47,70.34
age31-104729,2034-06-30,2034/35,39,87,True,84.87,91.67,93.11,85.72,81.1,90.81,92.94,87.62,91.56,79.06,71.66,72.33,78.75,75.97,70.91
age31-104729,2035-06-30,2035/36,40,88,True,85.83,92.22,93.71,87.14,82.18,91.62,93.59,88.59,92.1,80.02,72.57,72.79,79.09,76.42,71.48
age31-104729,2036-06-30,2036/37,41,88,True,85.17,91.46,92.92,86.76,81.84,91.62,93.59,88.59,92.1,80.02,71.39,72.01,77.68,75.57,70.33
age31-104729,2037-06-30,2037/38,42,87,True,84.36,90.52,91.95,86.3,81.43,91.62,93.59,88.59,92.1,80.02,69.96,71.07,75.99,74.53,68.95
age31-104729,2038-06-30,2038/39,43,87,True,83.39,89.41,90.8,85.75,80.94,91.62,93.59,88.59,92.1,80.02,68.31,69.96,74.04,73.31,67.34
age31-104729,2039-06-30,2039/40,44,86,True,82.27,88.12,89.48,85.1,80.36,91.62,93.59,88.59,92.1,80.02,66.43,68.68,71.83,71.9,65.51
age31-104729,2040-06-30,2040/41,45,85,True,80.99,86.65,87.96,84.34,79.69,91.62,93.59,88.59,92.1,80.02,64.34,67.23,69.39,70.31,63.49
age31-104729,2041-06-30,2041/42,46,84,True,79.55,85.0,86.26,83.48,78.92,91.62,93.59,88.59,92.1,80.02,62.07,65.61,66.75,68.55,61.27
age31-104729,2042-06-30,2042/43,47,83,True,77.96,83.18,84.39,82.52,78.06,91.55,93.52,88.56,92.1,80.0,59.64,63.85,63.94,66.63,58.91
age31-104729,2043-06-30,2043/44,48,82,True,76.22,81.2,82.35,81.45,77.1,91.39,93.35,88.5,92.1,79.95,57.1,61.96,61.02,64.56,56.43
age31-104729,2044-06-30,2044/45,49,80,False,74.33,79.06,80.15,80.26,76.04,91.12,93.07,88.4,92.1,79.86,54.45,59.93,58.0,62.36,53.84
age31-104729,2045-06-30,2045/46,50,79,False,72.3,76.77,77.79,78.96,74.87,90.71,92.64,88.25,92.1,79.74,51.73,57.79,54.91,60.04,51.18
age31-104729,2046-06-30,2046/47,51,77,False,70.14,74.33,75.28,77.54,73.59,90.14,92.05,88.03,92.1,79.56,48.96,55.54,51.79,57.61,48.47
age31-104729,2047-06-30,2047/48,52,76,False,67.84,71.74,72.64,75.99,72.2,89.38,91.26,87.74,92.1,79.33,46.16,53.2,48.65,55.09,45.72
age31-104729,2048-06-30,2048/49,53,74,False,65.42,69.03,69.86,74.32,70.69,88.4,90.23,87.36,92.1,79.02,43.35,50.78,45.54,52.5,42.97
age31-104729,2049-06-30,2049/50,54,72,False,62.88,66.21,66.96,72.52,69.06,87.17,88.95,86.88,92.1,78.62,40.57,48.29,42.46,49.84,40.23
age31-104729,2050-06-30,2050/51,55,71,False,60.75,63.77,64.59,71.25,67.74,86.04,87.73,86.64,92.26,78.46,38.18,45.96,39.61,47.34,37.77
age31-104729,2051-06-30,2051/52,56,68,False,58.0,60.75,61.49,69.18,65.87,84.21,85.82,85.89,92.26,77.85,35.47,43.41,36.69,44.63,35.12
age31-104729,2052-06-30,2052/53,57,67,False,55.65,58.15,58.88,67.6,64.25,82.64,84.16,85.41,92.41,77.48,33.08,40.96,33.96,42.06,32.68
age31-104729,2053-06-30,2053/54,58,65,False,53.1,55.38,56.15,65.92,62.45,80.93,82.34,84.82,92.55,77.02,30.72,38.49,31.3,39.45,30.29
age31-104729,2054-06-30,2054/55,59,63,False,50.45,52.47,53.24,63.92,60.47,79.04,80.35,84.13,92.69,76.45,28.41,36.0,28.72,36.83,27.95
age31-104729,2055-06-30,2055/56,60,60,False,47.72,49.48,50.23,61.69,58.33,76.93,78.18,83.3,92.82,75.75,26.15,33.5,26.24,34.22,25.68
age31-104729,2056-06-30,2056/57,61,59,False,44.88,46.43,47.16,59.32,56.01,74.63,75.82,82.38,92.96,74.96,23.94,31.01,23.86,31.63,23.46
age31-104729,2057-06-30,2057/58,62,57,False,41.98,43.32,44.06,56.82,53.55,72.13,73.23,81.32,93.09,74.03,21.85,28.59,21.63,29.11,21.37
age31-104729,2058-06-30,2058/59,63,54,False,39.15,40.28,40.99,54.12,51.01,69.48,70.52,80.16,93.22,72.99,19.91,26.29,19.58,26.72,19.44
age31-104729,2059-06-30,2059/60,64,52,False,36.43,37.38,38.05,51.36,48.43,66.65,67.63,78.83,93.34,71.8,18.14,24.12,17.72,24.48,17.67
age31-104729,2060-06-30,2060/61,65,50,False,33.81,34.63,35.27,48.67,45.83,63.79,64.68,77.43,93.47,70.54,16.49,22.06,16.0,22.38,16.02
age31-130363,2026-05-11,2026/27,31,72,True,65,76,75,58,64,71,75,68,80,66,59,66,74,69,63
age31-130363,2027-06-30,2027/28,32,77,True,71.11,82.3,82.48,66.39,69.0,78.38,82.53,74.53,84.56,69.95,62.17,67.59,75.19,71.05,64.98
